segsize1	segsize2	segsize3	segsize4	segsize5	segsize6	segsize7	segsize8	segsize9	segsize10	segsize11	segsize12	segsize13	segsize14	segsize15	segsize16	segsize17	segsize18	segsize19	segsize20	segsize21	segsize22	changepoint1	changepoint2	changepoint3	changepoint4	changepoint5	changepoint6	changepoint7	changepoint8	changepoint9	changepoint10	bp10MB1	bp10MB2	bp10MB3	bpchrarm1	bpchrarm2	bpchrarm3	bpchrarm4	bpchrarm5	osCN1	osCN2	osCN3
TCGA-05-4396	3.0316756337639	0.976972157306829	4.0688568869846	13.6303753711965	9.72426184729384	7.22170497022198	7.74020880546598	6.3828076139427	2.83277810399228	5.77139449284431	5.51852757541534	4.08515156246124	0.682868088271373	1.53334550459087	3.86745315625848	1.24389829383662	0.690893416645773	0.836337413836957	0.195161244839032	1.1639645015109	1.6191438520784	1.18221950724211	7.38888926305852	3.93815774259562	36.2085910692146	15.5024814790466	5.87992511513685	6.94765961098999	3.22155488548983	1.99030938110099	1.72119017257531	1.20124128079169	205.998867764613	95.0826169258533	14.9185153095336	27.8761258869268	12.1478062772063	3.01776115606161	2.95796780526948	0.000338874535780248	26.4261354865063	12.4523808182085	1.12148369528519
TCGA-05-4397	2.67525411167262	3.89831500580344	4.63174625869989	7.68957152848601	5.15821462410789	8.71855076593054	13.2509957333623	5.6169343648691	2.90985466950161	5.47077599207283	8.41235164274437	5.25026710067318	7.89434220360082	1.42343943451711	6.78108703045486	3.04072772009904	8.12637597516014	0.984528078902832	2.1593897224482	2.03624200559453	3.49315193283405	4.37788409846463	7.74584423684405	8.78900456051117	12.5514968794147	26.6644266864182	51.0488054025136	2.62622708523918	1.719081699638	1.27265011785275	1.06699964716264	0.515463684405675	179.41837200303	119.147625039038	17.4340029579327	13.4136815687195	20.9376836252239	9.66655191302565	1.98207884377706	4.049253904811e-06	30.3559239824011	10.5148860030034	0.129190014595483
TCGA-05-4420	2.87739519086058	6.72108782784819	6.34377946618042	12.0699230319022	13.4426201307151	12.0670441850109	13.6027447299716	8.83906268667587	5.86337814167988	11.7140717084161	15.0206142742309	17.2505880498705	14.6870460331194	10.1500174489176	13.0257930600141	5.20274773658091	2.12197151896615	1.66823180641023	3.18274667917068	0.0477068103006121	1.91021711966828	1.19121236348997	14.0605042980632	22.3426784878431	50.7474868839709	40.6188821437508	35.0560617132592	6.37727574977632	5.75184428721646	2.86989338096376	0.942286817450515	0.233086237705649	152.837875344516	139.897346309788	23.2647783456957	8.61159565940158	16.8816672180942	19.2858695467262	1.22086750673609	6.90419461723347e-08	81.3035551598848	26.424781665618	0.271663174497215
TCGA-05-5429	0.76783017573361	0.203925576369206	0.020490964843368	0.00749077210558477	0.000238615065500984	0.415759725644214	1.62789454772281	1.65583175104388	0.242963424491095	1.48728974721638	0.570189934992319	0.941434933722381	1.20828508941352	2.84044744409603	1.00048799889666	2.29186997923588	3.28551616213762	3.62366392757017	2.65126676609441	2.32016456874206	5.35784895854399	8.4791089363193	7.40316573318666	21.9257779516204	6.40639795674631	4.36705984113988	0.871186476836307	1.39068077234224e-05	3.349427442007e-06	0.00976300136090962	0.0106660500966153	0.00596573277776414	222.242506311221	91.3191155881487	2.43837810063054	31.4139700456204	13.548956109129	1.03665171737877	0.000422127871788787	6.6625653075348e-15	3.63777469950923	1.3579890056179	0.00423629487287378
TCGA-06-0145	3.76367652234211	1.19162861678095	3.47426622736945	9.4764584474873	19.9131796272831	4.48381660431332	1.23528079300275	0.622480447692583	0.748340285861953	0.968065624094746	1.00526016464251	2.10386102515381	0.164597494569054	1.84637559708821	1.19821859082968	0.76626987064834	0.116293162422764	1.69071676443713	0.22865062562343	5.4882142050805e-11	0.896715049257624	1.10584845904433	5.51453868608942	2.61789323199794	30.9469379580678	13.5605548152456	1.31004621101582	2.20966616264556e-05	4.35290828690287e-06	0.0182297104080031	0.0241020236946952	1.00767091391085	205.998866967342	96.4550317211684	13.5461013114897	20.8341135246001	16.6173962747463	8.41530787835392	0.133182322126283	1.73339806118524e-10	14.1711021779074	8.35486185152731	1.47403597056528
TCGA-06-0157	3.35878373316907	2.0211456440274	0.508998898658592	3.82148298326312	9.45341079292419	3.26174433020506	2.51022906894644	0.0638919607773017	4.85822963306975e-09	0.346437615173444	1.64989091139624	1.02753535346695	1.10359624633838	1.87122075202866	1.2675901724606	0.699910771300295	0.552042707912308	1.19087968071211	0.972864761335591	0.82054454003328	0.484430149724774	1.01336892128795	0.51868865712841	3.71637262224228	19.295242334112	7.08876530463486	0.35668014468696	8.57470290593134e-09	3.38615695480972e-08	0.0120616476653219	0.443994071634017	6.56819517545992	217.074075262089	91.2526122865134	7.67331245139722	25.3151094079781	16.8448310989951	3.83645424800329	0.0036052450234297	1.40009478172115e-13	8.22689685791319	4.70831017140247	0.0647929706843367
TCGA-06-0214	2.01842807034953	3.11032319697305	4.91631813792485	10.2847478885259	10.0499014715742	8.8417623295011	3.64915961440187	1.88037695183601	2.14133107140391	1.66255579760568	5.4279435260881	4.60201950260616	6.12248997312962	2.00572553509374	3.02778014690186	2.11656391230231	1.22204850171236	2.9934945493197	1.94528009310683	1.74881447963705	3.00791102194892	1.22502422805719	11.5962417677261	12.2227304048359	39.1505855041481	15.0933852042516	0.886576093888318	0.277602721770125	0.693124970124204	0.729839847419768	0.282814655010589	3.0670988308253	202.307132496855	101.57526430461	12.1176031985352	22.7077564147935	15.7403612975713	6.38003954791184	1.17183889326006	3.8464632829871e-06	14.2093666494993	8.42145981118251	1.36917353931819
TCGA-06-0686	7.17845952310991	6.6197494830357	13.6327547845451	12.1825581783715	2.09937327801214	0.883129759013984	2.13126464553861	0.394054826359513	0.774437060005828	0.229136619686714	0.876213991928698	2.98932877972104	0.00953851298255101	1.98764158082647e-17	1.14170765857017	1.74701015491927	2.11340761205393	1.31200300430528	0.88021196758436	1.5445903013657	0.256097007016811	6.00497285187315	9.89006375147608	10.4695323357914	3.20855461879771	1.91779387626412	0.500388356109865	5.59987115640093e-05	1.16823825224913e-05	0.353230822684404	2.4339021912925	35.2264663664899	225.195894385905	85.8761027500322	4.92800286406298	33.9353198588515	9.28273986062912	0.782639812537215	1.98062051923096	0.018679948751221	35.0798099321679	4.91250933163271	0.00768073619936757
TCGA-06-0744	2.86758009493471	5.12809695685631	4.65900736530369	13.7281204437776	8.2294331756413	5.05417535831605	6.09189323201847	1.25631824201856	0.67832940106738	1.44274026990422	1.759111197937	4.07951684279139	1.4764647769863	0.548924252848193	0.352682467745956	1.97581893943394	3.72370505358647	1.68824511484026	0.256627414957935	8.73121706433041e-11	1.04626940127362	1.9569399976733	4.58609384141184	5.67076841501534	31.4023815070121	12.5525265785293	1.42893422979154	2.01822269703242	0.111268936949472	0.149403563789249	0.0601193614210899	8.02028086904761	208.95225653691	94.9656382429141	12.0821052201762	21.307483419703	18.8532265496274	4.10553747851456	1.7337519244747	6.27680338206316e-07	14.2905591571882	8.4296315997453	0.279809243066507
TCGA-06-0745	2.68748677882525	5.56936392028229	5.61494770114419	7.70128386586202	5.10107341467969	3.09409259366544	3.82332204216286	1.40863872286736	0.210254722009263	3.0941546883975	3.85213852612015	3.90913529792495	3.51555911825763	0.497292736851652	3.17647761067338	0.705357997101689	0.168288159767019	2.00369071304296	1.67444143640674	0.0793694670238306	1.9585536305752	1.15507685635894	2.6003389317456	6.83368701961157	30.4308991406274	12.4582591654151	2.59457815113257	0.00460472328827648	0.000238205787875414	0.0347045076479107	0.0289058149645035	4.01378433977912	210.428951321694	94.9726003556522	10.5984483226542	28.1963118335955	11.9519019185729	4.83940481095722	1.00504215381725	0.00733928305714676	18.964386941777	5.15319076674439	0.882422291478635
TCGA-06-1086	0.193953600291729	0.705261187285528	0.0915649125057577	1.3178622131209	0.607523581901607	0.530037540591905	0.549370764641846	0.139590949197396	1.07669480235951	0.774067536802186	0.0140725639954711	3.09588845840704e-07	3.31706696509127e-14	8.49537365089214e-31	0.354725273435448	2.4987567170253	1.14919679440483	1.31167242264672	0.776072276253756	2.77115981688366	3.05891138509643	11.0795053519711	3.02534202410371	0.979038426537411	12.3222744646173	6.96700054217344	4.04837976461653	0.596412706060425	0.6911975188988	0.260057204996027	0.0869643633644519	0.0233329846319355	228.887630351276	84.8382733805664	2.27409626815807	35.9717853559362	9.07403051500632	0.952810983033387	0.00137314602406945	6.33093087544559e-14	3.59337545516099	0.406230894401693	0.000393650437313575
TCGA-06-2570	1.74131685529598e-11	0.168958783476954	0.764866448704352	2.90648078581314	2.72796832120423	3.62732217339846	2.25427025145278	1.08435158757542	2.20668706933127	0.259826165711389	0.907569789983209	2.32314064875849	1.77364141655597	1.06931735319067	0.971208351488308	0.901938224061251	1.97856762913686	0.0673856690472355	0.00615036182567363	2.88920914628097e-23	8.02825372243301e-05	0.000268686729697586	0.474779661571944	0.587050785458725	16.4774614157134	6.77885142610512	0.65639689827579	1.61536656335974e-05	2.83659827602652e-06	0.00926159301126926	0.0106105019270308	1.00556872767277	217.07407615902	94.1073262597275	4.81859758125282	30.3905305029767	12.7950096797609	2.48219794633568	0.332261866495325	4.4313188140715e-09	3.67533030170746	1.31120214631366	0.0134675519788816
TCGA-06-5411	2.70697712798535	1.08866882309223	0.144571028824618	0.976886338005978	0.246939798026154	2.20165154580841	0.632939058853009	0.00135403053683044	4.72402475110678e-14	1.22338249146147e-05	7.75272560194681e-06	0.976616618893266	0.0233754350671276	2.24287163017649e-16	0.183166439084792	1.70668164028365	2.24276493487193	1.65042448257786	0.223008032177281	0.373673598024305	1.65446273398754	4.96581834734911	3.04652106470959	4.96543477678474	5.41768136978992	3.18815194004077	1.35021851466245	0.00144566439048624	8.66208445073301e-05	0.0151985754449043	0.0106660303401254	4.0045954429925	227.410935566492	85.409872226191	3.17919220731738	34.7959368535334	9.75436760315654	1.44893379209351	0.000761751216526786	1.28653795861898e-14	2.69503159137074	0.30467317080127	0.000295237827985181
TCGA-06-5415	1.92960339960609	2.37834558984714	1.98937125366223	6.30696765689475	8.13266542716015	3.90200073415751	1.82223499221026	0.976050303204009	1.34222218294149	2.22656944020153	4.00661119841107	0.987159464580807	1.9038709356037	2.17385626631426	1.0394711228849	1.79651495023696	2.39428408419212	1.7050299595386	0.99865740468612	0.800298921662584	1.69116109588597	1.49705361611775	0.597985035508041	2.71409761407988	27.370772749501	13.5492889145108	3.66046029845263	0.0103159504480969	0.000475823008854503	0.0473914390562114	0.0348620399167482	2.0143501355177	207.475563047692	100.045032489663	8.47940446264564	22.8808634600874	17.5627254294001	5.36189079841201	0.194520311237498	8.62943027543804e-10	5.05194064874253	3.55854067224605	1.38951867901142
TCGA-09-1666	2.54995349215357	1.23002313768765	0.16842640127975	2.8317153075393	5.09714129065302	3.52241005545143	3.13836146128438	1.71767750866824	1.54725198698587	3.22781491786472	5.82233806296765	4.82880532174324	5.0573655510835	5.88300076938199	6.84329447349469	0.492877774757925	5.66648397687351	2.04848371910774	1.08710697525911	0.121317226754067	1.29285495740383	0.825295631604809	3.15062343530624	4.76691180716667	38.6168370694499	15.9147742066144	1.87034638811413	0.538323716935006	0.0216280978144523	0.0652871208881631	0.0387901932907197	0.0164779644203347	187.540192123434	120.285909940868	8.17389793569801	14.3601677960199	24.9972693684108	6.59961741591039	0.042945419633231	2.57134134144373e-11	18.7292748810349	7.04664578118117	0.224079337783888
TCGA-09-2045	2.03877550516628	6.70595363506373	5.50244608096373	4.23642932566918	3.89029211227735	2.15088814054556	1.56840852732292	0.898510723461698	0.00108602352089386	0.71454888251143	5.85903840094479	5.71548769869442	4.6207355052025	0.0998657861171663	3.18023512119145	3.35842875784158	3.44049795173703	0.0154793501563986	0.268121528053312	1.38246001754575	2.28779765916204	0.0645132668507854	0.904940981628413	1.00180007768301	33.7659462917927	16.6841868931368	4.77258455877983	0.647619207554971	0.0218602911421783	0.117342491220955	0.0609585568378119	0.0227606502232463	191.970273687336	114.038294848598	9.99143146406586	13.5871761533164	25.1495068626047	7.24915299077922	0.0141639932981414	1.49695755488206e-12	12.9337687564556	8.97634437496518	0.0898868685792273
TCGA-09-2050	4.02516650147421	4.72232121661177	8.55224621458804	13.2862284195952	5.75608609215208	6.71273160766984	5.67341240924416	11.4061905739059	5.73132387786491	10.9917979112292	8.00266152866136	12.8650167739299	11.2888939417061	4.37968041197099	7.29274357040289	3.14915565242467	3.01718006750191	3.42371490264398	3.32857133555268	0.166011749839761	2.46058572889508	0.768279512135344	19.9055352641685	12.9822860222755	64.5881680006812	31.2535957858	7.01459836836572	0.0430279876157612	0.634159098701746	0.376450907751541	0.153632987253954	0.0485455773860941	167.604818010092	127.475728266781	20.919453723127	8.92252574886168	20.0931249347061	16.3658858579232	0.618463453084228	5.42483324284737e-09	43.6694356836319	22.0550055223323	1.27555879403582
TCGA-10-0937	1.85695284752151	2.91524449262358	5.76553149184239	5.14911245482065	4.38485861713439	2.05441847704527	2.88682289935465	4.579764710981	5.84384767148037	8.03040055726908	3.39366639953433	9.76694656980122	6.3803604480733	7.76812074256382	9.83721845308017	3.45358931042436	5.21069161504742	4.88499328418758	2.68389443610044	1.39733231484847	3.51478359956123	0.241448606704768	5.85848544908934	3.06049053623828	1.42484514788548	22.3427643337533	49.9987280528291	5.90057711669178	8.10062880697825	3.64583969164701	1.34236434451378	0.325276520373683	175.726637532543	128.451495599352	11.8218668681053	10.1894679925905	26.2804727016077	8.87321486639769	0.65684441997964	1.94244471011379e-08	29.1126138707774	12.2893397009891	0.59804642823342
TCGA-10-0938	31.9441642226944	22.9182475325958	23.5483223005966	33.8912353849999	23.8753005936602	24.703023233741	22.0196363567083	19.0078748176234	12.7164295633867	14.9772490724886	20.8444480330414	20.687461595703	8.70408705741851	5.35073726272401	14.9760700051981	3.78252913920302	3.93770685287333	2.93721474593257	2.58928295497799	2.54155687398343	2.94896467571972	0.09845772473013	55.7155778623419	84.8859175760171	60.9889860431992	46.9052384545179	38.1191936774675	5.62739578235707	1.65151531391072	2.41437814824609	2.89502535654014	19.7967717854024	141.762666651133	133.786945937073	40.4503874117941	7.97591263566149	14.9053217431385	18.3055688884309	2.80584751766099	2.00734921510804	186.759898244586	44.8630266009064	0.377075154507715
TCGA-13-0723	4.21818705539658	3.60257420280484	6.03174692060897	17.7307601549495	16.0577561625553	17.9553298137459	22.3294828640231	15.1581197888454	9.46938067730682	11.6887579605732	5.70249976840203	3.10466798850955	5.09803405833529	3.56606154070284	6.68338419679109	5.25671370540813	4.70621737988298	2.93112853696016	2.51406754197892	0.565541376480447	4.42244322879826	3.20714507694067	7.73365442289252	15.5289254511227	56.8307896502903	39.1598158319944	25.9869759342776	6.44032456796624	3.66219658225154	2.6633314042167	4.54516548952467	10.4488206654633	175.726635639023	112.702519709979	27.5708446509975	13.555160192541	14.6500419901051	15.0648655330207	2.72706468315073	0.00286760118253672	64.8659717041377	19.7678841434958	0.366144152366407
TCGA-13-0727	0.460127610966704	1.52594696307481	1.42140533232566	13.57599028997	7.35729202353073	9.30856485193709	11.1603797389758	3.25694067264931	1.68065679174238	2.0812050845163	0.209568832593582	9.54664220227811	4.74207216213926	4.28026108573388	10.3501748800057	7.54629036835047	7.4038585222911	0.853332647096313	3.04503698525756	0.84256615360956	4.9957405175217	3.35594628343392	7.17813517689702	5.02542881866958	45.7299912985572	25.4042012912013	19.085052957617	2.2108316761986	1.53005982373798	1.36203055706366	1.07247028331803	0.401798116739622	193.446967176554	109.529064677413	13.0239681460326	15.5428488839317	21.3175697689293	8.54155844568813	0.598022882151417	1.92994571795045e-08	22.3449419712522	10.3889829419738	0.266075086774007
TCGA-13-0890	2.64682333209837	1.23254301604367	3.83584265796348	8.61597217590128	6.24865097729	7.61150929546811	4.93679423985231	4.99450036375537	3.41372152126697	5.56048551426637	13.4384890312611	13.9595784772901	3.00834696753258	3.87323556778096	9.71719903834116	5.79336386396468	6.81044219710028	0.754840201746772	0.924783843962883	2.11697279565548	2.10844775765925	1.39745716379879	4.69184735934021	13.6799549085959	56.1957684992799	26.4666157975633	6.60619554412807	0.345982556583883	1.96838129585371	1.15315082110244	1.37829741298163	0.513805804571048	175.726636635613	125.084694060139	15.1886693042482	12.5427873163101	20.9007735712588	11.8225964944763	0.733842611701373	6.25343481847137e-09	37.8984470889178	14.8431197847831	0.258433126299154
TCGA-13-0906	2.64641111213803	3.45358888120645	3.41444136108526	4.37245005831726	6.22384840359555	6.65734844300255	5.99543624822259	4.94535970000373	5.11047443721331	6.16594486134802	9.55545597009122	16.6355493525508	9.70807679490453	7.30898648458522	4.71869842807749	4.04558282868655	4.68462144754751	2.76747044252038	2.47106426351362	0.0198269650274882	0.0986638570887784	2.00069965927371	21.9428448788603	22.34771992968	47.2456048573745	18.1951522545963	3.09381500329588	0.0551812192105768	0.00180713149726316	0.0530668069710621	0.0434336679874936	0.021374250526594	166.128125617122	137.799198453899	12.072675928979	12.0950533782437	20.2884542396078	13.3538752232431	0.262617157919064	9.86364834515688e-10	63.2410251287095	14.6635768965889	0.0953979747016174
TCGA-13-0912	6.94717087959478	4.40989189654464	7.91096744481418	20.8624032354052	12.0327130534195	5.59538982155006	4.7326432661526	3.84973131248406	4.74196214596887	3.21084389778195	2.87127693386189	2.66383095544823	1.17117319676401	2.4695992528251e-08	2.0957195849137	2.2217510284781	4.59100563701871	0.0920329916882135	0.954036156781023	0.00185820540852096	0.0489637197183803	1.99463461150737	6.93195482606979	6.68019454297682	42.1976914295869	21.1086600857072	8.91065800983907	0.80318020659012	1.54836109472221	1.72528139016592	0.879930170128608	2.21408824421339	198.615395933531	96.2575905919883	21.127013474481	16.9532629244056	16.3641179342917	11.4864548485248	1.19613872130211	2.55714758182469e-05	42.1983061588901	13.8825535821563	0.919140258953658
TCGA-13-1487	13.0827516279279	14.960791821109	19.8987421718387	43.693798740025	47.2980633626726	38.3435670324701	48.8913998363464	31.7774691045611	17.359075637529	24.7303547607322	21.5611930967649	28.6196657820838	11.5698361044641	11.4243314860535	10.4672231275102	5.41021194837555	1.91117859664656	3.20043489017606e-05	5.68487125293666e-05	2.96745401673446e-35	3.9684684723582e-06	0.000252941359392392	33.073576048318	112.416789526905	136.798097096501	72.5013479090343	29.3117381852502	4.50467133321833	2.39990929893208	1.31482332892515	0.515493885420925	0.163553387495444	98.2001832563482	149.377947149548	68.4218695941037	6.07050964248785	5.54637570853899	17.9059812240321	15.6260920348774	0.851041390063707	210.203507125458	66.3264408239662	1.47005205057577
TCGA-13-1491	8.15791419322609	6.89090136149045	7.31612648462525	19.9121873507207	5.89560266278953	2.74516070798724	4.62218793399463	3.17414583665763	4.00845592073129	2.12657820081988	2.3882518039481	5.50117365467054	7.06157681051033	1.97639748241581	3.54152943291799	1.71559231514401	3.18101444721439	2.50339242177336	2.15680048622284	0.854869624117339	1.20086114780589	2.06927972021674	12.8125728362229	5.59487237434177	44.1170627627423	21.40352682796	8.33093873542072	2.34496374963914	1.68554426234777	1.18531974539914	0.851580746188365	0.673617959737878	185.325148152398	112.192220061988	18.4826317856138	13.9688182372737	18.2520127023518	12.9400644925664	0.839104558733517	9.07458947163457e-09	39.669045145778	16.1826995532177	1.14825530100435
TCGA-14-0786	0.649790109275946	0.417983337945994	0.871838569270043	3.33977867710034	3.03185789630459	2.15088090667602	1.0201600127189	2.34311981429157	0.124666349845775	0.78129606371447	2.3692642121054	0.899373725298311	1.33453070877454	0.665099358230144	0.01160289668626	0.890978438472871	0.0979043578031265	0.474869270242004	0.517735371055531	1.66195212787801e-06	0.955120432612952	1.05214782962308	0.89790032344079	0.128339428646112	13.4315629651528	5.23765225533862	0.288072223717755	6.51652616836904e-09	2.74903274287684e-08	0.0053846933231094	0.00715641792870174	0.00393165844530906	224.457547392149	86.1393285899447	5.40312401790675	35.1010177813786	8.59114086924319	1.67914529798743	0.628696031973659	1.94171780815661e-08	3.37471433700393	3.83050637177318	0.794779291222895
