CX1	CX2	CX3	CX4	CX5	CX6	CX7	CX8	CX9	CX10	CX11	CX12	CX13	CX14	CX15	CX16	CX17
TCGA-24-1103	0.278669667035301	0.13862984928531	0.401758911359048	0	0	0	0	0	0	0	0	0.0146394390178053	4.65460801409477e-05	0.00221530912597831	0.164040278096417	0	0
TCGA-24-1419	0.576473878259242	0.086980544540593	0.214899844314076	0.00865043045376459	0.0100525345607672	0	0.00640761387571386	0	0.0481390038741128	0	0.0377409607509654	0	0	0.00717215368394202	0	0.00348303568682374	0
TCGA-24-1466	0.0410922602494789	0.274144694558303	0	0.202236354213207	0.423966845039351	0	0.0267566679361306	0.00159910063020281	0	0	0	0.0280256003454396	7.14312081419647e-05	0.00210704581974544	0	0	0
TCGA-24-1544	0.317885388236156	0.178991205960709	0.110014877441794	0.021952476168008	0.119151000968001	0	0.000563309895145056	0	0.14577843145039	0.072744520940254	0.0273313665125234	0	0	0.00558742242701907	0	0	0
TCGA-24-1548	0.525164580538326	0.0312825894277007	0.232824677464231	0.0842250847955121	0.0159300985851267	0.0156969415705794	0	0.0137193859583569	0	0.0183854328511347	0.0381842934779714	0	0.00076246833527333	0	0	0	0.0238244469957877
TCGA-24-1552	0.101096140131492	0.128841425754718	0.42256873699815	0.00391988443439625	0.224288890570647	0	0.0535520017054674	0.011456736042715	0.0206592119418774	0.0234127443060852	0	0.00545036335357075	0.00102679189365337	0.00372707286722814	0	0	0
TCGA-24-1557	0	0.126298513051266	0.39370568040933	0.0460696741054385	0.20953233589294	0	0.040353090063438	0	0	0	0	0	0	0	0.158999922581758	0.0250407838958298	0
TCGA-24-1558	0.236719582713395	0.176913800775462	0.153697984671576	0.048847739856074	0.189017996887408	0	0.0103084148622332	0	0.10859186194951	0	0.0581755924960729	0.00205538592211373	0.00504412360985878	0.0106275162562956	0	0	0
TCGA-24-1562	0.265629775624013	0	0.353183873572827	0.00361670208978653	0.105562313275101	0.0125036537672679	0.0361563641385424	0.0859843680307994	0	0.072754046030894	0	0	0	0	0.028804673395002	0.0358042300757668	0
TCGA-24-1614	0.211710277499417	0	0.514914169345747	0.0956505654298034	0.0497035368025392	0.000777131913269338	0	0.00247299086477218	0	0.0123999389510512	0	0	0	0	0	0.0195656106683954	0.0928057785250052
TCGA-24-2024	0.354877093882733	0.0454058678802881	0.356515752552302	0	0.0291253666442312	0	0.00118891130944975	0	0	0	0.0141164982489463	0.0068910421357153	0	0.00494061201808952	0.186938855328245	0	0
TCGA-24-2290	0.143317167999572	0	0.560122744706345	0.0531556914787098	0.0308249132218312	0	0.0165562864716714	0.0071841167331143	0	0	0.0287277905314815	0.00172797992902651	0	0	0	0.0147556431766604	0.143627665751588
TCGA-25-1632	0.280527226907957	0.0966051252395778	0.186227308554613	0.081309977119585	0.199593244763305	0	0.00062468518462077	0.0270063686203432	0.0259107064437934	0	0.00491340741307752	0.0055228043103914	0	0.0181178296259593	0.0719351228868166	0.00170619292995959	0
TCGA-25-1634	0.079969390647616	0.202575661255655	0.17645605268665	0.0547362867982622	0.172125809824239	0	0.0242782918432607	0.0137031010925102	0	0	0	0.0076834356457131	0.009795401490505	0	0.258676568715589	0	0
TCGA-25-2391	0.492211965357685	0.113565110428197	0.295633831600464	0	0	0	0	0	0.0140813884065726	0	0.0189691230537659	0.0201926354136259	0	0.000568759898637828	0.044777185841052	0	0
TCGA-25-2400	0.123656496674012	0.205210368294497	0.155698678632499	0.0632670387031551	0.310104955377174	0.0017439079555833	0.0278617984026496	0	0.0930109127884682	0	0	0.00616105225708326	0.0132847909148787	0	0	0	0
TCGA-27-1831	0.836302213419745	0.120912446936338	0	0	0.00619936529391146	0	0.000658184393956223	0	0.00888091953656185	0	0.0270468704194876	0	0	0	0	0	0
TCGA-27-2523	0.736597246191518	0.155157097984893	0.0282306144623939	0.00226845857621365	0.022610132299812	0	0	0	0	0	0.0240517061867481	0.00183923996876973	0	0	0.0174626118265327	0.0117828925031192	0
TCGA-27-2528	0.706470659894129	0.0653083216677865	0.0428759104174394	0	0.0897819378052438	0	0.0109296166155622	0	0.00846738670412923	0.0121703226944672	0.0404373067764594	0	0.023558537424783	0	0	0	0
TCGA-32-1970	0.583650286180899	0.139822413463598	0	0.0136136972248653	0.0996561605268074	0.00880749650946444	0.0320138715772156	0	0.0411633477480209	0	0.0663368634314366	0	0.0149358633376934	0	0	0	0
TCGA-33-4586	0.48051368893744	0.027947711731912	0.218539037091167	0.0745224868005361	0.079043705684036	0.00146470377822318	0	0.0175102562681041	0.0176093954888372	0.0265128224573277	0	0	0.00701208401336781	0.0379492704724181	0	0	0.0113748372766308
TCGA-34-2600	0.398426609602523	0.00476109000977569	0.413275967459632	0.0259228262084873	0.00863926090094165	0	0.0198263125799126	0.00070777692027119	0.0420177163384099	0	0.0256749145080634	0	0	0.0208182740656222	0.0399292514063615	0	0
TCGA-34-5240	0.634060502819435	0	0.222377664480801	0.0659076148958388	0.0302672781612962	0.0126538102899224	0	0.00654627685149015	0	0	0	0.00078359812123524	0.00138784047792308	0	0.0260154139020579	0	0
TCGA-36-1574	0.457793818719945	0.112549080347789	0.418115164467125	0	0	0	0	0.000720011436391527	0	0	0	0.0061691732844628	0	0.00465275174428648	0	0	0
TCGA-38-4628	0.188299678874423	0.0328465000502607	0.279967416497475	0.0499480829960593	0.191071118236603	0	0.00110034513998319	0.0486046128409047	0.0100371995049392	0	0.00741467316379233	0	0.00730399346664031	0.00754886134927501	0	0.0113617091722049	0.164495808707439
TCGA-41-5651	0.705061044333345	0.0725225926415	0.15456363150914	0	0.00284835543796811	0.000899040849184554	0	0	0	0	0	0.00146100117165354	0.00242228578242752	0.0297674259503028	0.0304546223244786	0	0
TCGA-49-4486	0.747877358727993	0.066897293000529	0	0.0428104923846867	0.0943710871530157	0	0.00378331050789743	0.00994487265324522	0	0	0	0	0	0	0.0152427441185116	0.019072841454121	0
TCGA-49-6742	0.69903804340827	0.0349144896838306	0.121183000630532	0.0995798109745127	0	0.0451998305087441	0	0	0	0	0	8.1329586561725e-05	3.49520754894224e-06	0	0	0	0
TCGA-50-5932	0.637072285868825	0.175971241315335	0.0742896483386032	0	0.0528362504948558	0.00496280223979606	0	0	0	0	0	0	0	0	0.00684311310548813	0.0274892132772325	0.0205354453598643
TCGA-50-6591	0.232067655455865	0.0893899123758903	0.32362912684408	0.0244998859988236	0.115161064594579	0.00940319002913511	0.0358975791846142	0.0465016898170532	0.00951725244786737	0.00957843496073634	0.0492471887351805	0	0	0	0	0.0253434010367727	0.0297636185194026
TCGA-50-6597	0.331270777502778	0.0983657775678395	0	0.060680846456469	0.244234709402598	0.00300582548591609	0	0.00865835802258568	0.146340547945251	0.064212499292407	0	0.00836419274020174	0.0222746249195433	0.0125918406644106	0	0	0
TCGA-52-7812	0.534678169007188	0.0562634906716251	0.27749200554323	0.0349239447934377	0.0324304977559437	0.00438183496160452	0	0.000190882404090137	0.0206651433043838	0	0.00921335588695215	0.00636093611596524	0.000580974583938914	0	0.0228187649716408	0	0
TCGA-55-6972	0.612823243216344	0.107340758718113	0.110278325124938	0.0171636263126539	0.0167840175507329	0.0256752604987812	0.0444233599434291	0	0	0.0049423114236779	0	0	2.74124739214605e-06	0	0.0600098547836353	0.000556501180302267	0
TCGA-56-1622	0.41528689361675	0.0592163738662259	0.175466702258154	0.0574129687475793	0.105920350553435	0.0103890981630624	0	0.0226014465478485	0.000649934635695382	0.058612569397767	0	0.0121743956892734	0.0170961731667306	0	0	0	0.065173093357479
TCGA-60-2698	0.178712580519417	0.0720109732677457	0.512829689506933	0.0323237168168749	0.102549492342891	0.00463306802546576	0.0156625718826188	0.00667367744626784	0.0671118305439716	0	0	0	0	0	0	0.00749239964781441	0
TCGA-60-2711	0.392302280305843	0.1072969279706	0.212096678072051	0.0180484748805241	0.0848429817491115	0.0134424173742716	0.00787460847170301	0	0.0372428410715929	0	0.0186729912800259	0	0.0184079079499776	0	0.0097374012995104	0.0109129865278544	0.0691215030469351
TCGA-60-2713	0.422643651050944	0.139773561280696	0.290815516056559	0.0128585712528294	0.0733160816034752	0.00978685168240431	0	0	0.0352712049004726	0	0.00236790417623093	0.00890640866628161	0	0	0	0.00426024933010687	0
TCGA-60-2719	0.509786039615053	0.000717907827698821	0.208833598306561	0.0659127610893332	0.0813336270792205	0.0165008826847481	0.00158013520872577	0.0292877627009576	0.042423069508611	0.0428008695070354	0	0.000823346472056034	0	0	0	0	0
TCGA-60-2722	0.295197000703902	0.0423429700016764	0.339050226347423	0.0524197498576228	0.134686269341768	0.010480976446949	0.0366580511339809	0	0.0601974924207069	0	0.0259786244880844	0.00298863925788722	0	0	0	0	0
TCGA-60-2724	0.568795454423401	0.0911672524552588	0.169349929660187	0.0250798942878809	0.038168416958817	0.0313656436523253	0.0236369359256307	0	0.0350327742091743	0	0.00491082251235916	0.0058421638490276	0	0.00406821167827084	0.00258250038766814	0	0
TCGA-60-2726	0.356125711008701	0.0620317667523275	0.276362153967843	0.0709347151303262	0.142331977325766	0	0	0	0.0401432045018568	0	0.0089907316102514	0	0.0126522599846772	0.0157530085354043	0.0146744711828474	0	0
TCGA-61-2000	0.0714492997350391	0.077052416020785	0.0231565882329552	0.288036018459264	0.271397683004722	0	0	0.00697120089756815	0	0.0789089741297518	0	0.0215916175117321	0.00441942981475194	0	0.075786711911085	0	0.0812300602823456
TCGA-64-1678	0.380966298803788	0.0850235570160496	0.206585296799342	0.0487328327633487	0.119654448001282	0	0.00870359204333161	0	0.0683533548466253	0	0.0233476679990646	0	0.00784994708143197	0.0110054459449275	0	0	0.0397775587008096
TCGA-64-1680	0.248356492486333	0.0294426535783113	0.353261645293537	0.0491617486583605	0.0502157164679613	0.0105248154625319	0.0336080452797974	0.017290454380832	0.0239224862680688	0	0.0813058312924496	0.00596300188242118	0	0	0	0	0.0969471089493959
TCGA-66-2756	0.135775519453478	0.150626269659647	0.197549395766449	0.0687813297141595	0.295414889232998	0.000701787476464633	0.0175069254703692	0.0555868666962141	0.0295242525130415	0.00643806900125779	0.0278390552239916	0.00626154126771341	0.00799409852421704	0	0	0	0
TCGA-66-2766	0.133069016681824	0.119484739346151	0.373833760655463	0.0579866009131673	0.163260054515275	0	0.00533607399141004	0.000712778850187108	0.0461881991932809	0	0.0161657554384139	0.0117021758484404	0	0.00146325921225236	0	0.0227319421884579	0.0480656431656769
TCGA-66-2789	0.38458298165143	0.148675134478964	0.354184005924222	0.0124458463380588	0	0	0.00290830808903531	0	0.0186767985267767	0	0.0627744069555797	0.00149130486545918	0.00108141910867659	0.0131797940617973	0	0	0
TCGA-66-2793	0.231258432190444	0.082471517947582	0.283645338369574	0.066467939614108	0.139910102155754	0	0.0105204300518038	0	0.0928592443877849	0.0695667911656547	0.0207804811511196	0	0.000823281827438732	0.00169644113873678	0	0	0
TCGA-66-2795	0.311219089784275	0.054053095278874	0.423601987616261	0	0.0805598942537653	0	0.0209775626147829	0.00551083783374156	0.0248138472254677	0.0539874854932659	0.00692836049483435	0	0	0.0183478394047321	0	0	0
TCGA-67-3771	0.263248017681227	0.146156245386355	0.399455068075652	0.0479433135871819	0.0928738177788768	0.00374796067847998	0	0.0279926916909892	0	0	0	0	0	0	0.00692911125087286	0.0116537738703644	0
TCGA-67-6215	0.741761047961405	0.0186836738044238	0	0.0587425785615799	0.0491685757233524	0.0427708836536105	0	0.0232486444918725	0	0	0	0.00854717885028671	0	0.00718012833923887	0	0	0.0498972886142308
TCGA-68-7755	0.407472725966937	0.0232746675882287	0.268351761083385	0.0630108216600015	0.101919127938793	0.0126718487929285	0.011195187432825	0.0076386464281267	0.0713792993324535	0	0.0206383742715356	0	0.00363931954556503	0	0	0.00880821995922122	0
TCGA-68-8250	0.254733859169551	0.089446662714088	0.402975511199139	0.0817632589742181	0.0929281389648936	0.0122771732234332	0.0121777347573044	0.00790409245923841	0	0	0	0	0	0	0.0337051063468571	0.0120884621912772	0
TCGA-73-4666	0.466579346756125	0.0411265518811947	0.316996763931366	0.0032910037858282	0.00726319612267119	0.00334937225037554	0.0377543094405619	0	0.0207138508872501	0	0.0355561407212329	0	0	0.0316225610647599	0	0	0.035746903158635
TCGA-75-5147	0.296918190738223	0.0784598484760755	0.322575116841204	0.0505762150634127	0.119818727409765	0.0125343008720563	0.0292888983946737	0.0115928447918092	0.0261919704059518	0	0.0143338573672571	0.00626313802048946	0	0	0	0.0170689652569716	0.0143779263621107
TCGA-78-7535	0.0700449295087022	0.203297891172056	0.151688974079325	0.0203950363554558	0.155063658250384	0	0.0815551997346746	0	0.0157981694579509	0	0.229477738305446	0	0	0	0	0	0.0726784031360051
TCGA-85-8052	0.663499759071712	0.0512276918207442	0	0.00766631216193977	0.0426173246571296	0.0399543690733697	0.0385010980123262	0	0	0	0	0	0	0	0.156533445202779	0	0
TCGA-85-8277	0.277114024914368	0.111238229243444	0.267827515476317	0.0403781659809844	0.105847973481735	0	0.0118486276877402	0	0.0922271216870092	0	0.082967607074395	0.00125720783891354	0.00512788262249953	0.00416564399259389	0	0	0
TCGA-91-6840	0.228939104088655	0.0196414242826287	0.190362362659791	0.101634667401485	0.245179628903835	0.00616413695869124	0	0.0698612970146362	0.0483393604419091	0.0472791068186149	0	0.0083165372745356	0.000930073145394037	0.00480922930304726	0	0	0.0285430717067771
TCGA-91-6847	0.217237679244175	0.071146614657908	0.25071985387595	0.0580919247156996	0.25764722652231	0	0.0418406773567707	0.0216058630476376	0.0378740506844806	0	0	0.00356712280746121	0	0.0191889741089504	0.0210800129786574	0	0
TCGA-94-7943	0.419617838540262	0.0711397533418125	0.261811698741263	0.0373964974174578	0.076379454893718	0.013224600475522	0.0178542389223809	0	0.068558357227904	0	0.0287209192442175	0.00302725459371787	0.00226938660174512	0	0	0	0
TCGA-97-8171	0.427046355733587	0.0848360600232997	0.0343914489567158	0.244215852597074	0.00673654229960265	0	0.0115887872670648	0	0	0.0870334283147874	0.0972507477556365	0.00377092293817067	0	0	0.00312985411406145	0	0
TCGA-A1-A0SM	0.761960235411127	0.0528401388541347	0	0.0142905683737095	0.0947529189486537	0.00131649667159441	0	0.0173024351803545	0.0252557295668994	0.0113627371662332	0.00840364458498746	0	0.00646138751589456	0	0	0.00605370772641152	0
TCGA-A2-A04P	0.0349747072300636	0.114937684916788	0.245376603341654	0.0589536453728259	0.225017891430824	0	0.0359954974232594	0	0.0160608673499976	0	0.0773216062902468	0	0	0	0	0.0590229936316364	0.132338503012705
TCGA-A2-A04T	0.0616531415288782	0.0676386275505777	0.519889961091929	0.0656465198127559	0.153259106013753	0	0.00884557333592484	0	0	0	0.0012960655292592	0.00147879731973524	0	0	0	0.0717610562693156	0.0485311515478718
